results_relpath,prompt_id,prompt_template,prompt_style,parse_family,has_provenance
horn_yn_mixed/validation_20251016_0357/google/gemini-2.5-pro/think-high/results.jsonl,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,True
horn_yn_mixed/validation_20251016_0357/openai/gpt-5-2025-08-07/think-medium/results.jsonl,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,True
horn_yn_mixed/validation_20251016_0357/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,True
horn_yn_mixed/validation_20251016_0357/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,True
horn_yn_mixed/validation_20251016_0357/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,True
horn_yn_mixed/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
horn_yn_mixed/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
horn_yn_mixed/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-med/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
horn_yn_mixed/validation_20251020_2235/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
horn_yn_mixed/validation_20251020_2235/google/gemini-2.5-flash/think-med/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
horn_yn_mixed/validation_20251020_2235/google/gemini-2.5-flash-lite/nothink/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
horn_yn_mixed/validation_20251020_2235/google/gemini-2.5-flash-lite/think-low/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
horn_yn_mixed/validation_20251020_2235/google/gemini-2.5-pro/think-high/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
horn_yn_mixed/validation_20251020_2235/openai/gpt-5-2025-08-07/think-high/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
horn_yn_mixed/validation_20251020_2235/openai/gpt-5-2025-08-07/think-medium/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
horn_yn_mixed/validation_20251020_2235/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
horn_yn_mixed/validation_20251020_2235/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
legacy_samples/exp6_horn_yesno/full-20250929-1349/anthropic/claude-3-5-haiku-20241022/results.jsonl,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,True
legacy_samples/exp6_horn_yesno/full-20250929-1349/anthropic/claude-opus-4-1-20250805/results.jsonl,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,True
legacy_samples/exp6_horn_yesno/full-20250929-1349/anthropic/claude-sonnet-4-20250514/results.jsonl,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,True
legacy_samples/exp6_horn_yesno/full-20250929-1349/google/gemini-2.5-flash/results.jsonl,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,True
legacy_samples/exp6_horn_yesno/full-20250929-1349/google/gemini-2.5-flash-lite/results.jsonl,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,True
legacy_samples/exp6_horn_yesno/full-20250929-1349/google/gemini-2.5-pro/results.jsonl,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,True
legacy_samples/exp6_horn_yesno/full-20250929-1349/openai/gpt-5-2025-08-07/results.jsonl,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,True
legacy_samples/exp6_horn_yesno/full-20250929-1349/openai/gpt-5-mini-2025-08-07/results.jsonl,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,True
legacy_samples/exp6_horn_yesno/full-20250929-1349/openai/gpt-5-nano-2025-08-07/results.jsonl,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,True
legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-3-5-haiku-20241022/results.jsonl,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,True
legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-opus-4-1-20250805/results.jsonl,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,True
legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/anthropic/claude-sonnet-4-5-20250929/results.jsonl,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,True
legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-flash/results.jsonl,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,True
legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-flash-lite/results.jsonl,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,True
legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/google/gemini-2.5-pro/results.jsonl,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,True
legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-2025-08-07/results.jsonl,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,True
legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-mini-2025-08-07/results.jsonl,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,True
legacy_samples/exp9_mixed_cnf_v1/smoke-20251014-1444/openai/gpt-5-pro-2025-10-06/results.jsonl,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,True
openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_cheap_cnf2_con_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_cheap_cnf2_con_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_cheap_cnf2_con_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_cheap_cnf2_con_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_hornonly/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_hornonly/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_20251027_2133/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,prompt_154dcb992a,,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_fix2_20251027_2157/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2159/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2201/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2201/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2201/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_fix3_20251027_2201/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-high/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-low/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_cheap_horn_yn_mixed/cheap_fix_20251027_2151/openai/gpt-5-nano-2025-08-07/think-medium/results.jsonl,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,True
openai_gpt5_2_high_cnf2_refactor/vars10/openai/gpt-5.2/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_gpt5_2_high_cnf2_refactor/vars10/openai/gpt-5.2-pro-2025-12-11/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_gpt5_2_high_cnf2_refactor/vars10_api_smoke/openai/gpt-5.2-pro-2025-12-11/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_gpt5_2_high_cnf2_refactor/vars10_api_tempfix/openai/gpt-5.2-pro-2025-12-11/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_gpt5_2_high_cnf2_refactor/vars10_api_tempfix2/openai/gpt-5.2-pro-2025-12-11/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_gpt5_2_high_cnf2_refactor/vars20/openai/gpt-5.2-pro-2025-12-11/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_gpt5_2_high_cnf2_refactor/vars30/openai/gpt-5.2-pro-2025-12-11/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_gpt5_2_high_cnf2_refactor/vars40/openai/gpt-5.2-pro-2025-12-11/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
openai_gpt5_2_high_cnf2_refactor/vars50/openai/gpt-5.2-pro-2025-12-11/results.jsonl,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,True
