experiment,run_id,provider,model,thinking_mode,prompt_id,prompt_template,prompt_style,parse_family,total,correct,accuracy,unclear,unclear_rate,sat_total,sat_correct,sat_accuracy,unsat_total,unsat_correct,unsat_accuracy
horn_yn_hornonly,test_5problems,openai,gpt-5-mini-2025-08-07,think-low,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,1.0,0,0.0,3,3,1.0,2,2,1.0
horn_yn_hornonly,test_5problems,openai,gpt-5-nano-2025-08-07,nothink,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,1.0,0,0.0,3,3,1.0,2,2,1.0
horn_yn_hornonly,test_5problems,openai,gpt-5-pro-2025-10-06,think-high,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,1.0,0,0.0,3,3,1.0,2,2,1.0
horn_yn_hornonly,validation_20251016_0357,anthropic,claude-haiku-4-5-20251001,nothink,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,272,270,0.9926470588235294,1,0.003676470588235294,136,135,0.9926470588235294,136,135,0.9926470588235294
horn_yn_hornonly,validation_20251016_0357,anthropic,claude-haiku-4-5-20251001,think-low,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,272,255,0.9375,1,0.003676470588235294,136,125,0.9191176470588235,136,130,0.9558823529411765
horn_yn_hornonly,validation_20251016_0357,anthropic,claude-opus-4-1-20250805,think-med,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,272,270,0.9926470588235294,2,0.007352941176470588,136,134,0.9852941176470589,136,136,1.0
horn_yn_hornonly,validation_20251016_0357,anthropic,claude-sonnet-4-5-20250929,think-high,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,272,271,0.9963235294117647,1,0.003676470588235294,136,135,0.9926470588235294,136,136,1.0
horn_yn_hornonly,validation_20251016_0357,google,gemini-2.5-flash,think-med,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,272,272,1.0,0,0.0,136,136,1.0,136,136,1.0
horn_yn_hornonly,validation_20251016_0357,google,gemini-2.5-flash-lite,nothink,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,272,169,0.6213235294117647,10,0.03676470588235294,136,84,0.6176470588235294,136,85,0.625
horn_yn_hornonly,validation_20251016_0357,google,gemini-2.5-flash-lite,think-low,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,272,166,0.6102941176470589,0,0.0,136,32,0.23529411764705882,136,134,0.9852941176470589
horn_yn_hornonly,validation_20251016_0357,google,gemini-2.5-pro,think-high,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,272,267,0.9816176470588235,5,0.01838235294117647,136,131,0.9632352941176471,136,136,1.0
horn_yn_hornonly,validation_20251016_0357,openai,gpt-5-2025-08-07,think-medium,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,272,272,1.0,0,0.0,136,136,1.0,136,136,1.0
horn_yn_hornonly,validation_20251016_0357,openai,gpt-5-mini-2025-08-07,think-low,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,272,271,0.9963235294117647,0,0.0,136,136,1.0,136,135,0.9926470588235294
horn_yn_hornonly,validation_20251016_0357,openai,gpt-5-nano-2025-08-07,nothink,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,272,236,0.8676470588235294,36,0.1323529411764706,136,115,0.8455882352941176,136,121,0.8897058823529411
horn_yn_hornonly,validation_20251016_0357,openai,gpt-5-pro-2025-10-06,think-high,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,272,119,0.4375,153,0.5625,136,31,0.22794117647058823,136,88,0.6470588235294118
horn_yn_hornonly,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,nothink,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,272,268,0.9852941176470589,0,0.0,136,133,0.9779411764705882,136,135,0.9926470588235294
horn_yn_hornonly,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,think-low,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,272,266,0.9779411764705882,0,0.0,136,133,0.9779411764705882,136,133,0.9779411764705882
horn_yn_hornonly,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,think-med,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,272,271,0.9963235294117647,0,0.0,136,136,1.0,136,135,0.9926470588235294
horn_yn_hornonly,validation_20251020_2235,anthropic,claude-sonnet-4-5-20250929,think-high,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,272,272,1.0,0,0.0,136,136,1.0,136,136,1.0
horn_yn_hornonly,validation_20251020_2235,google,gemini-2.5-flash,think-med,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,272,272,1.0,0,0.0,136,136,1.0,136,136,1.0
horn_yn_hornonly,validation_20251020_2235,google,gemini-2.5-flash-lite,nothink,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,272,160,0.5882352941176471,1,0.003676470588235294,136,102,0.75,136,58,0.4264705882352941
horn_yn_hornonly,validation_20251020_2235,google,gemini-2.5-flash-lite,think-low,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,272,184,0.6764705882352942,0,0.0,136,52,0.38235294117647056,136,132,0.9705882352941176
horn_yn_hornonly,validation_20251020_2235,google,gemini-2.5-pro,think-high,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,272,267,0.9816176470588235,5,0.01838235294117647,136,131,0.9632352941176471,136,136,1.0
horn_yn_hornonly,validation_20251020_2235,openai,gpt-5-2025-08-07,think-high,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,272,269,0.9889705882352942,3,0.011029411764705883,136,133,0.9779411764705882,136,136,1.0
horn_yn_hornonly,validation_20251020_2235,openai,gpt-5-2025-08-07,think-medium,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,272,272,1.0,0,0.0,136,136,1.0,136,136,1.0
horn_yn_hornonly,validation_20251020_2235,openai,gpt-5-mini-2025-08-07,think-low,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,272,270,0.9926470588235294,0,0.0,136,136,1.0,136,134,0.9852941176470589
horn_yn_hornonly,validation_20251020_2235,openai,gpt-5-nano-2025-08-07,nothink,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,272,236,0.8676470588235294,35,0.12867647058823528,136,117,0.8602941176470589,136,119,0.875
horn_yn_hornonly,validation_dryrun,anthropic,claude-haiku-4-5-20251001,nothink,prompt_73ecab0579,,horn_if_then,yes_no,3,0,0.0,3,1.0,2,0,0.0,1,0,0.0
horn_yn_hornonly,validation_dryrun,anthropic,claude-haiku-4-5-20251001,think-low,prompt_73ecab0579,,horn_if_then,yes_no,3,0,0.0,3,1.0,2,0,0.0,1,0,0.0
horn_yn_hornonly,validation_dryrun,anthropic,claude-opus-4-1-20250805,think-med,prompt_73ecab0579,,horn_if_then,yes_no,3,0,0.0,3,1.0,2,0,0.0,1,0,0.0
horn_yn_hornonly,validation_dryrun,anthropic,claude-sonnet-4-5-20250929,think-high,prompt_73ecab0579,,horn_if_then,yes_no,3,0,0.0,3,1.0,2,0,0.0,1,0,0.0
horn_yn_hornonly,validation_dryrun,google,gemini-2.5-flash,think-med,prompt_73ecab0579,,horn_if_then,yes_no,3,0,0.0,3,1.0,2,0,0.0,1,0,0.0
horn_yn_hornonly,validation_dryrun,google,gemini-2.5-flash-lite,nothink,prompt_73ecab0579,,horn_if_then,yes_no,3,0,0.0,3,1.0,2,0,0.0,1,0,0.0
horn_yn_hornonly,validation_dryrun,google,gemini-2.5-flash-lite,think-low,prompt_73ecab0579,,horn_if_then,yes_no,3,0,0.0,3,1.0,2,0,0.0,1,0,0.0
horn_yn_hornonly,validation_dryrun,google,gemini-2.5-pro,think-high,prompt_73ecab0579,,horn_if_then,yes_no,3,0,0.0,3,1.0,2,0,0.0,1,0,0.0
horn_yn_hornonly,validation_dryrun,openai,gpt-5-2025-08-07,think-medium,prompt_73ecab0579,,horn_if_then,yes_no,3,0,0.0,3,1.0,2,0,0.0,1,0,0.0
horn_yn_hornonly,validation_dryrun,openai,gpt-5-mini-2025-08-07,think-low,prompt_73ecab0579,,horn_if_then,yes_no,3,0,0.0,3,1.0,2,0,0.0,1,0,0.0
horn_yn_hornonly,validation_dryrun,openai,gpt-5-nano-2025-08-07,nothink,prompt_73ecab0579,,horn_if_then,yes_no,3,0,0.0,3,1.0,2,0,0.0,1,0,0.0
horn_yn_hornonly,validation_dryrun,openai,gpt-5-pro-2025-10-06,think-high,prompt_73ecab0579,,horn_if_then,yes_no,3,0,0.0,3,1.0,2,0,0.0,1,0,0.0
horn_yn_mixed,config_test,anthropic,claude-haiku-4-5-20251001,nothink,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,config_test,anthropic,claude-haiku-4-5-20251001,think-low,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,config_test,anthropic,claude-opus-4-1-20250805,think-med,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,config_test,anthropic,claude-sonnet-4-5-20250929,think-high,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,config_test,google,gemini-2.5-flash,think-med,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,config_test,google,gemini-2.5-flash-lite,nothink,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,2,0.6666666666666666,0,0.0,2,2,1.0,1,0,0.0
horn_yn_mixed,config_test,google,gemini-2.5-flash-lite,think-low,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,config_test,google,gemini-2.5-pro,think-high,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,config_test,openai,gpt-5-2025-08-07,think-medium,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,config_test,openai,gpt-5-mini-2025-08-07,think-low,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,config_test,openai,gpt-5-nano-2025-08-07,nothink,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,config_test,openai,gpt-5-pro-2025-10-06,think-high,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,final_validation_test,anthropic,claude-haiku-4-5-20251001,nothink,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,final_validation_test,anthropic,claude-haiku-4-5-20251001,think-low,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,final_validation_test,anthropic,claude-opus-4-1-20250805,think-med,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,final_validation_test,anthropic,claude-sonnet-4-5-20250929,think-high,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,final_validation_test,google,gemini-2.5-flash,think-med,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,final_validation_test,google,gemini-2.5-flash-lite,nothink,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,2,0.6666666666666666,0,0.0,2,2,1.0,1,0,0.0
horn_yn_mixed,final_validation_test,google,gemini-2.5-flash-lite,think-low,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,final_validation_test,google,gemini-2.5-pro,think-high,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,final_validation_test,openai,gpt-5-2025-08-07,think-medium,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,final_validation_test,openai,gpt-5-mini-2025-08-07,think-low,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,final_validation_test,openai,gpt-5-nano-2025-08-07,nothink,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,final_validation_test,openai,gpt-5-pro-2025-10-06,think-high,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,3,3,1.0,0,0.0,2,2,1.0,1,1,1.0
horn_yn_mixed,smoke,anthropic,claude-haiku-4-5-20251001,nothink,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,6,5,0.8333333333333334,1,0.16666666666666666,3,3,1.0,3,2,0.6666666666666666
horn_yn_mixed,smoke,anthropic,claude-haiku-4-5-20251001,think-low,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,6,6,1.0,0,0.0,3,3,1.0,3,3,1.0
horn_yn_mixed,smoke,anthropic,claude-opus-4-1-20250805,think-med,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,6,5,0.8333333333333334,1,0.16666666666666666,3,3,1.0,3,2,0.6666666666666666
horn_yn_mixed,smoke,anthropic,claude-sonnet-4-5-20250929,think-high,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,6,4,0.6666666666666666,2,0.3333333333333333,3,2,0.6666666666666666,3,2,0.6666666666666666
horn_yn_mixed,smoke,google,gemini-2.5-flash,think-med,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,6,4,0.6666666666666666,2,0.3333333333333333,3,2,0.6666666666666666,3,2,0.6666666666666666
horn_yn_mixed,smoke,google,gemini-2.5-flash-lite,nothink,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,6,4,0.6666666666666666,1,0.16666666666666666,3,3,1.0,3,1,0.3333333333333333
horn_yn_mixed,smoke,google,gemini-2.5-flash-lite,think-low,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,6,4,0.6666666666666666,2,0.3333333333333333,3,2,0.6666666666666666,3,2,0.6666666666666666
horn_yn_mixed,smoke,google,gemini-2.5-pro,think-high,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,6,4,0.6666666666666666,2,0.3333333333333333,3,2,0.6666666666666666,3,2,0.6666666666666666
horn_yn_mixed,smoke,openai,gpt-5-2025-08-07,think-medium,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,6,4,0.6666666666666666,2,0.3333333333333333,3,2,0.6666666666666666,3,2,0.6666666666666666
horn_yn_mixed,smoke,openai,gpt-5-mini-2025-08-07,think-low,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,6,4,0.6666666666666666,2,0.3333333333333333,3,2,0.6666666666666666,3,2,0.6666666666666666
horn_yn_mixed,smoke,openai,gpt-5-nano-2025-08-07,nothink,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,6,5,0.8333333333333334,1,0.16666666666666666,3,3,1.0,3,2,0.6666666666666666
horn_yn_mixed,smoke,openai,gpt-5-pro-2025-10-06,think-high,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,5,4,0.8,1,0.2,3,2,0.6666666666666666,2,2,1.0
horn_yn_mixed,smoke_20251020_2037,anthropic,claude-haiku-4-5-20251001,nothink,prompt_2376d1fca7,prompts/_template_unified.j2,horn_if_then,yes_no,8,7,0.875,0,0.0,4,3,0.75,4,4,1.0
horn_yn_mixed,smoke_20251020_2037,anthropic,claude-haiku-4-5-20251001,think-low,prompt_2376d1fca7,prompts/_template_unified.j2,horn_if_then,yes_no,8,7,0.875,0,0.0,4,4,1.0,4,3,0.75
horn_yn_mixed,smoke_20251020_2037,anthropic,claude-opus-4-1-20250805,think-med,prompt_2376d1fca7,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,1.0,0,0.0,4,4,1.0,4,4,1.0
horn_yn_mixed,smoke_20251020_2037,anthropic,claude-sonnet-4-5-20250929,think-high,prompt_2376d1fca7,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,1.0,0,0.0,4,4,1.0,4,4,1.0
horn_yn_mixed,smoke_20251020_2037,google,gemini-2.5-flash,think-med,prompt_2376d1fca7,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,1.0,0,0.0,4,4,1.0,4,4,1.0
horn_yn_mixed,smoke_20251020_2037,google,gemini-2.5-flash-lite,nothink,prompt_2376d1fca7,prompts/_template_unified.j2,horn_if_then,yes_no,8,5,0.625,0,0.0,4,4,1.0,4,1,0.25
horn_yn_mixed,smoke_20251020_2037,google,gemini-2.5-flash-lite,think-low,prompt_2376d1fca7,prompts/_template_unified.j2,horn_if_then,yes_no,8,6,0.75,0,0.0,4,2,0.5,4,4,1.0
horn_yn_mixed,smoke_20251020_2037,google,gemini-2.5-pro,think-high,prompt_2376d1fca7,prompts/_template_unified.j2,horn_if_then,yes_no,8,7,0.875,1,0.125,4,3,0.75,4,4,1.0
horn_yn_mixed,smoke_20251020_2037,openai,gpt-5-2025-08-07,think-medium,prompt_2376d1fca7,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,1.0,0,0.0,4,4,1.0,4,4,1.0
horn_yn_mixed,smoke_20251020_2037,openai,gpt-5-mini-2025-08-07,think-low,prompt_2376d1fca7,prompts/_template_unified.j2,horn_if_then,yes_no,8,7,0.875,0,0.0,4,4,1.0,4,3,0.75
horn_yn_mixed,smoke_20251020_2037,openai,gpt-5-nano-2025-08-07,nothink,prompt_2376d1fca7,prompts/_template_unified.j2,horn_if_then,yes_no,8,8,1.0,0,0.0,4,4,1.0,4,4,1.0
horn_yn_mixed,smoke_20251020_2037,openai,gpt-5-pro-2025-10-06,think-high,prompt_2376d1fca7,prompts/_template_unified.j2,horn_if_then,yes_no,8,4,0.5,4,0.5,4,2,0.5,4,2,0.5
horn_yn_mixed,smoke_20251020_2224,anthropic,claude-haiku-4-5-20251001,nothink,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,1.0,0,0.0,3,3,1.0,2,2,1.0
horn_yn_mixed,smoke_20251020_2224,anthropic,claude-haiku-4-5-20251001,think-low,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,1.0,0,0.0,3,3,1.0,2,2,1.0
horn_yn_mixed,smoke_20251020_2224,anthropic,claude-haiku-4-5-20251001,think-med,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,1.0,0,0.0,3,3,1.0,2,2,1.0
horn_yn_mixed,smoke_20251020_2224,anthropic,claude-sonnet-4-5-20250929,think-high,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,1.0,0,0.0,3,3,1.0,2,2,1.0
horn_yn_mixed,smoke_20251020_2224,google,gemini-2.5-flash,think-med,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,1.0,0,0.0,3,3,1.0,2,2,1.0
horn_yn_mixed,smoke_20251020_2224,google,gemini-2.5-flash-lite,nothink,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,5,4,0.8,0,0.0,3,3,1.0,2,1,0.5
horn_yn_mixed,smoke_20251020_2224,google,gemini-2.5-flash-lite,think-low,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,5,4,0.8,0,0.0,3,2,0.6666666666666666,2,2,1.0
horn_yn_mixed,smoke_20251020_2224,google,gemini-2.5-pro,think-high,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,1.0,0,0.0,3,3,1.0,2,2,1.0
horn_yn_mixed,smoke_20251020_2224,openai,gpt-5-2025-08-07,think-high,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,1.0,0,0.0,3,3,1.0,2,2,1.0
horn_yn_mixed,smoke_20251020_2224,openai,gpt-5-2025-08-07,think-medium,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,1.0,0,0.0,3,3,1.0,2,2,1.0
horn_yn_mixed,smoke_20251020_2224,openai,gpt-5-mini-2025-08-07,think-low,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,1.0,0,0.0,3,3,1.0,2,2,1.0
horn_yn_mixed,smoke_20251020_2224,openai,gpt-5-nano-2025-08-07,nothink,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,5,5,1.0,0,0.0,3,3,1.0,2,2,1.0
horn_yn_mixed,streamtest_20251027_2037,anthropic,claude-haiku-4-5-20251001,nothink,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,2,1,0.5,0,0.0,1,0,0.0,1,1,1.0
horn_yn_mixed,streamtest_20251027_2037,anthropic,claude-haiku-4-5-20251001,think-low,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,2,1,0.5,0,0.0,1,0,0.0,1,1,1.0
horn_yn_mixed,streamtest_20251027_2037,anthropic,claude-haiku-4-5-20251001,think-med,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,2,1,0.5,0,0.0,1,0,0.0,1,1,1.0
horn_yn_mixed,streamtest_20251027_2037,anthropic,claude-sonnet-4-5-20250929,think-high,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,1,1,1.0,0,0.0,0,0,,1,1,1.0
horn_yn_mixed,validation_20251016_0357,anthropic,claude-haiku-4-5-20251001,nothink,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,4,4,1.0,0,0.0,2,2,1.0,2,2,1.0
horn_yn_mixed,validation_20251016_0357,anthropic,claude-haiku-4-5-20251001,think-low,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,4,4,1.0,0,0.0,2,2,1.0,2,2,1.0
horn_yn_mixed,validation_20251016_0357,anthropic,claude-opus-4-1-20250805,think-med,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,4,4,1.0,0,0.0,2,2,1.0,2,2,1.0
horn_yn_mixed,validation_20251016_0357,anthropic,claude-sonnet-4-5-20250929,think-high,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,4,4,1.0,0,0.0,2,2,1.0,2,2,1.0
horn_yn_mixed,validation_20251016_0357,google,gemini-2.5-flash,think-med,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,4,4,1.0,0,0.0,2,2,1.0,2,2,1.0
horn_yn_mixed,validation_20251016_0357,google,gemini-2.5-flash-lite,nothink,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,4,3,0.75,0,0.0,2,2,1.0,2,1,0.5
horn_yn_mixed,validation_20251016_0357,google,gemini-2.5-flash-lite,think-low,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,4,4,1.0,0,0.0,2,2,1.0,2,2,1.0
horn_yn_mixed,validation_20251016_0357,google,gemini-2.5-pro,think-high,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,4,4,1.0,0,0.0,2,2,1.0,2,2,1.0
horn_yn_mixed,validation_20251016_0357,openai,gpt-5-2025-08-07,think-medium,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,4,4,1.0,0,0.0,2,2,1.0,2,2,1.0
horn_yn_mixed,validation_20251016_0357,openai,gpt-5-mini-2025-08-07,think-low,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,4,4,1.0,0,0.0,2,2,1.0,2,2,1.0
horn_yn_mixed,validation_20251016_0357,openai,gpt-5-nano-2025-08-07,nothink,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,4,4,1.0,0,0.0,2,2,1.0,2,2,1.0
horn_yn_mixed,validation_20251016_0357,openai,gpt-5-pro-2025-10-06,think-high,prompt_c1b2be97aa,prompts/_template_unified.j2,horn_if_then,yes_no,4,4,1.0,0,0.0,2,2,1.0,2,2,1.0
horn_yn_mixed,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,nothink,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,377,110,0.2917771883289125,242,0.6419098143236074,189,44,0.2328042328042328,188,66,0.35106382978723405
horn_yn_mixed,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,think-low,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,377,107,0.2838196286472148,242,0.6419098143236074,189,42,0.2222222222222222,188,65,0.34574468085106386
horn_yn_mixed,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,think-med,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,377,130,0.3448275862068966,242,0.6419098143236074,189,63,0.3333333333333333,188,67,0.35638297872340424
horn_yn_mixed,validation_20251020_2235,anthropic,claude-sonnet-4-5-20250929,think-high,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,377,133,0.35278514588859416,242,0.6419098143236074,189,67,0.3544973544973545,188,66,0.35106382978723405
horn_yn_mixed,validation_20251020_2235,google,gemini-2.5-flash,think-med,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,377,305,0.8090185676392573,8,0.021220159151193633,189,139,0.7354497354497355,188,166,0.8829787234042553
horn_yn_mixed,validation_20251020_2235,google,gemini-2.5-flash-lite,nothink,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,377,203,0.5384615384615384,10,0.026525198938992044,189,139,0.7354497354497355,188,64,0.3404255319148936
horn_yn_mixed,validation_20251020_2235,google,gemini-2.5-flash-lite,think-low,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,377,213,0.5649867374005305,0,0.0,189,32,0.1693121693121693,188,181,0.9627659574468085
horn_yn_mixed,validation_20251020_2235,google,gemini-2.5-pro,think-high,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,376,217,0.5771276595744681,157,0.4175531914893617,188,96,0.5106382978723404,188,121,0.6436170212765957
horn_yn_mixed,validation_20251020_2235,openai,gpt-5-2025-08-07,think-high,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,377,109,0.2891246684350133,255,0.6763925729442971,189,64,0.3386243386243386,188,45,0.2393617021276596
